shop_id,month,gmv_index,is_distressed
SHOP000155,3,45.6,1
SHOP000155,4,41.3,1
SHOP000155,5,38.8,1
SHOP000155,6,32.3,1
SHOP000155,7,35.8,1
SHOP000155,8,31.1,1
SHOP000155,9,22.2,1
SHOP000155,10,20.6,1
SHOP000155,11,19.1,1
SHOP000155,12,15.8,1
SHOP000156,1,60.3,0
SHOP000156,2,60.8,0
SHOP000156,3,60.5,0
SHOP000156,4,62.3,0
SHOP000156,5,62.5,0
SHOP000156,6,62.8,0
SHOP000156,7,69.9,0
SHOP000156,8,76.5,0
SHOP000156,9,76.8,0
SHOP000156,10,76.6,0
SHOP000156,11,80.9,0
SHOP000156,12,80.1,0
SHOP000157,1,47.7,0
SHOP000157,2,42.5,0
SHOP000157,3,49.3,0
SHOP000157,4,47.8,0
SHOP000157,5,50.7,0
SHOP000157,6,50.3,0
SHOP000157,7,56.5,0
SHOP000157,8,53.4,0
SHOP000157,9,53.3,0
SHOP000157,10,58.0,0
SHOP000157,11,60.0,0
SHOP000157,12,58.7,0
SHOP000158,1,53.1,0
SHOP000158,2,51.5,0
SHOP000158,3,53.1,0
SHOP000158,4,56.9,0
SHOP000158,5,58.1,0
SHOP000158,6,63.7,0
SHOP000158,7,59.1,0
SHOP000158,8,57.0,0
SHOP000158,9,64.3,0
SHOP000158,10,67.7,0
SHOP000158,11,64.7,0
SHOP000158,12,60.0,0
SHOP000159,1,56.8,0
SHOP000159,2,56.8,0
SHOP000159,3,60.7,0
SHOP000159,4,62.2,0
SHOP000159,5,58.6,0
SHOP000159,6,69.1,0
SHOP000159,7,71.0,0
SHOP000159,8,70.0,0
SHOP000159,9,80.5,0
SHOP000159,10,83.7,0
SHOP000159,11,85.5,0
SHOP000159,12,90.0,0
SHOP000160,1,58.1,1
SHOP000160,2,50.4,1
SHOP000160,3,51.6,1
SHOP000160,4,39.8,1
SHOP000160,5,42.5,1
SHOP000160,6,36.1,1
SHOP000160,7,30.9,1
SHOP000160,8,30.9,1
SHOP000160,9,27.8,1
SHOP000160,10,22.8,1
SHOP000160,11,15.6,1
SHOP000160,12,17.3,1
SHOP000161,1,56.2,0
SHOP000161,2,56.7,0
SHOP000161,3,65.9,0
SHOP000161,4,67.5,0
SHOP000161,5,74.3,0
SHOP000161,6,81.0,0
SHOP000161,7,84.3,0
SHOP000161,8,88.3,0
SHOP000161,9,94.4,0
SHOP000161,10,91.4,0
SHOP000161,11,95.7,0
SHOP000161,12,104.6,0
SHOP000162,1,61.8,0
SHOP000162,2,67.1,0
SHOP000162,3,73.9,0
SHOP000162,4,68.9,0
SHOP000162,5,72.1,0
SHOP000162,6,74.7,0
SHOP000162,7,73.4,0
SHOP000162,8,85.9,0
SHOP000162,9,86.6,0
SHOP000162,10,84.0,0
SHOP000162,11,90.2,0
SHOP000162,12,93.3,0
SHOP000163,1,61.5,0
SHOP000163,2,58.7,0
SHOP000163,3,64.1,0
SHOP000163,4,59.0,0
SHOP000163,5,58.7,0
SHOP000163,6,69.5,0
SHOP000163,7,63.7,0
SHOP000163,8,70.9,0
SHOP000163,9,69.6,0
SHOP000163,10,75.5,0
SHOP000163,11,72.2,0
SHOP000163,12,79.7,0
SHOP000164,1,81.0,0
SHOP000164,2,84.5,0
SHOP000164,3,81.8,0
SHOP000164,4,88.5,0
SHOP000164,5,88.9,0
SHOP000164,6,91.5,0
SHOP000164,7,98.0,0
SHOP000164,8,99.9,0
SHOP000164,9,104.1,0
SHOP000164,10,104.4,0
SHOP000164,11,110.2,0
SHOP000164,12,114.8,0
SHOP000165,1,48.3,1
SHOP000165,2,53.6,1
SHOP000165,3,43.0,1
SHOP000165,4,46.4,1
SHOP000165,5,47.1,1
SHOP000165,6,43.5,1
SHOP000165,7,38.5,1
SHOP000165,8,42.0,1
SHOP000165,9,41.8,1
SHOP000165,10,35.3,1
SHOP000165,11,36.9,1
SHOP000165,12,37.6,1
SHOP000166,1,57.7,0
SHOP000166,2,59.3,0
SHOP000166,3,59.2,0
SHOP000166,4,54.6,0
SHOP000166,5,69.0,0
SHOP000166,6,64.6,0
SHOP000166,7,68.9,0
SHOP000166,8,69.1,0
SHOP000166,9,70.6,0
SHOP000166,10,69.8,0
SHOP000166,11,73.0,0
SHOP000166,12,76.3,0
SHOP000167,1,49.5,0
SHOP000167,2,54.7,0
SHOP000167,3,53.1,0
SHOP000167,4,55.9,0
SHOP000167,5,62.9,0
SHOP000167,6,52.1,0
SHOP000167,7,62.1,0
SHOP000167,8,65.8,0
SHOP000167,9,65.5,0
SHOP000167,10,60.8,0
SHOP000167,11,66.4,0
SHOP000167,12,70.9,0
SHOP000168,1,53.1,0
SHOP000168,2,54.7,0
SHOP000168,3,59.3,0
SHOP000168,4,61.5,0
SHOP000168,5,68.5,0
SHOP000168,6,74.6,0
SHOP000168,7,75.1,0
SHOP000168,8,80.9,0
SHOP000168,9,81.8,0
SHOP000168,10,87.2,0
SHOP000168,11,90.9,0
SHOP000168,12,89.2,0
SHOP000169,1,64.8,0
SHOP000169,2,69.7,0
SHOP000169,3,74.8,0
SHOP000169,4,76.4,0
SHOP000169,5,81.9,0
SHOP000169,6,88.0,0
SHOP000169,7,89.3,0
SHOP000169,8,95.9,0
SHOP000169,9,105.7,0
SHOP000169,10,106.7,0
SHOP000169,11,110.1,0
SHOP000169,12,115.8,0
SHOP000170,1,60.6,1
SHOP000170,2,64.9,1
SHOP000170,3,62.9,1
SHOP000170,4,55.4,1
SHOP000170,5,61.3,1
SHOP000170,6,56.0,1
SHOP000170,7,51.1,1
SHOP000170,8,52.2,1
SHOP000170,9,46.8,1
SHOP000170,10,50.4,1
SHOP000170,11,45.2,1
SHOP000170,12,42.6,1
SHOP000171,1,52.1,0
SHOP000171,2,51.9,0
SHOP000171,3,51.3,0
SHOP000171,4,59.1,0
SHOP000171,5,63.3,0
SHOP000171,6,68.3,0
SHOP000171,7,70.2,0
SHOP000171,8,75.2,0
SHOP000171,9,80.7,0
SHOP000171,10,79.1,0
SHOP000171,11,83.2,0
SHOP000171,12,86.3,0
SHOP000172,1,54.3,0
SHOP000172,2,61.5,0
SHOP000172,3,61.9,0
SHOP000172,4,63.5,0
SHOP000172,5,63.3,0
SHOP000172,6,74.2,0
SHOP000172,7,73.3,0
SHOP000172,8,78.0,0
SHOP000172,9,89.0,0
SHOP000172,10,83.8,0
SHOP000172,11,90.2,0
SHOP000172,12,91.1,0
SHOP000173,1,69.9,0
SHOP000173,2,67.1,0
SHOP000173,3,75.9,0
SHOP000173,4,79.0,0
SHOP000173,5,83.5,0
SHOP000173,6,81.0,0
SHOP000173,7,90.2,0
SHOP000173,8,94.4,0
SHOP000173,9,99.7,0
SHOP000173,10,104.2,0
SHOP000173,11,101.8,0
SHOP000173,12,104.1,0
SHOP000174,1,76.0,0
SHOP000174,2,79.0,0
SHOP000174,3,79.7,0
SHOP000174,4,83.2,0
SHOP000174,5,81.3,0
SHOP000174,6,84.9,0
SHOP000174,7,89.5,0
SHOP000174,8,88.0,0
SHOP000174,9,89.9,0
SHOP000174,10,93.4,0
SHOP000174,11,91.6,0
SHOP000174,12,101.5,0
SHOP000175,1,54.6,1
SHOP000175,2,57.4,1
SHOP000175,3,54.1,1
SHOP000175,4,51.6,1
SHOP000175,5,52.8,1
SHOP000175,6,43.9,1
SHOP000175,7,50.0,1
SHOP000175,8,45.6,1
SHOP000175,9,41.2,1
SHOP000175,10,40.0,1
SHOP000175,11,45.0,1
SHOP000175,12,42.1,1
SHOP000176,1,52.1,0
SHOP000176,2,55.0,0
SHOP000176,3,51.1,0
SHOP000176,4,53.6,0
SHOP000176,5,53.5,0
SHOP000176,6,60.7,0
SHOP000176,7,58.5,0
SHOP000176,8,58.2,0
SHOP000176,9,57.0,0
SHOP000176,10,67.0,0
SHOP000176,11,60.5,0
SHOP000176,12,66.1,0
SHOP000177,1,67.4,0
SHOP000177,2,68.4,0
SHOP000177,3,68.6,0
SHOP000177,4,71.9,0
SHOP000177,5,76.8,0
SHOP000177,6,83.6,0
SHOP000177,7,81.9,0
SHOP000177,8,86.1,0
SHOP000177,9,91.4,0
SHOP000177,10,94.8,0
SHOP000177,11,90.8,0
SHOP000177,12,105.4,0
SHOP000178,1,67.0,0
SHOP000178,2,72.8,0
SHOP000178,3,69.4,0
SHOP000178,4,73.7,0
SHOP000178,5,75.7,0
SHOP000178,6,76.1,0
SHOP000178,7,82.0,0
SHOP000178,8,85.4,0
SHOP000178,9,85.3,0
SHOP000178,10,91.6,0
SHOP000178,11,94.9,0
SHOP000178,12,96.6,0
SHOP000179,1,63.8,0
SHOP000179,2,54.0,0
SHOP000179,3,72.9,0
SHOP000179,4,68.3,0
SHOP000179,5,68.8,0
SHOP000179,6,74.3,0
SHOP000179,7,74.0,0
SHOP000179,8,75.8,0
SHOP000179,9,78.5,0
SHOP000179,10,82.4,0
SHOP000179,11,79.2,0
SHOP000179,12,86.9,0
SHOP000180,1,46.7,1
SHOP000180,2,43.9,1
SHOP000180,3,44.9,1
SHOP000180,4,40.0,1
SHOP000180,5,39.4,1
SHOP000180,6,41.5,1
SHOP000180,7,39.3,1
SHOP000180,8,33.4,1
SHOP000180,9,32.4,1
SHOP000180,10,32.3,1
SHOP000180,11,26.7,1
SHOP000180,12,21.9,1
SHOP000181,1,56.1,0
SHOP000181,2,56.4,0
SHOP000181,3,55.7,0
SHOP000181,4,64.8,0
SHOP000181,5,69.3,0
SHOP000181,6,73.6,0
SHOP000181,7,81.8,0
SHOP000181,8,84.0,0
SHOP000181,9,88.9,0
SHOP000181,10,87.3,0
SHOP000181,11,92.7,0
SHOP000181,12,98.0,0
SHOP000182,1,67.2,0
SHOP000182,2,71.3,0
SHOP000182,3,72.6,0
SHOP000182,4,80.2,0
SHOP000182,5,77.1,0
SHOP000182,6,83.0,0
SHOP000182,7,81.7,0
SHOP000182,8,87.4,0
SHOP000182,9,93.1,0
SHOP000182,10,98.6,0
SHOP000182,11,97.7,0
SHOP000182,12,104.1,0
SHOP000183,1,76.8,0
SHOP000183,2,80.6,0
SHOP000183,3,78.8,0
SHOP000183,4,84.9,0
SHOP000183,5,80.3,0
SHOP000183,6,83.2,0
SHOP000183,7,88.6,0
SHOP000183,8,96.4,0
SHOP000183,9,100.8,0
SHOP000183,10,96.5,0
SHOP000183,11,104.4,0
SHOP000183,12,107.9,0
SHOP000184,1,50.9,0
SHOP000184,2,50.7,0
SHOP000184,3,56.6,0
SHOP000184,4,58.9,0
SHOP000184,5,61.1,0
SHOP000184,6,61.9,0
SHOP000184,7,66.1,0
SHOP000184,8,64.9,0
SHOP000184,9,74.6,0
SHOP000184,10,79.2,0
SHOP000184,11,72.9,0
SHOP000184,12,76.1,0
SHOP000185,1,52.6,1
SHOP000185,2,43.2,1
SHOP000185,3,50.1,1
SHOP000185,4,45.1,1
SHOP000185,5,37.5,1
SHOP000185,6,30.0,1
SHOP000185,7,31.2,1
SHOP000185,8,22.4,1
SHOP000185,9,16.9,1
SHOP000185,10,9.9,1
SHOP000185,11,9.3,1
SHOP000185,12,12.7,1
SHOP000186,1,70.5,0
SHOP000186,2,70.0,0
SHOP000186,3,76.4,0
SHOP000186,4,80.5,0
SHOP000186,5,85.3,0
SHOP000186,6,86.8,0
SHOP000186,7,95.6,0
SHOP000186,8,95.1,0
SHOP000186,9,99.3,0
SHOP000186,10,106.7,0
SHOP000186,11,110.0,0
SHOP000186,12,115.8,0
SHOP000187,1,47.7,0
SHOP000187,2,56.0,0
SHOP000187,3,57.7,0
SHOP000187,4,64.5,0
SHOP000187,5,73.0,0
SHOP000187,6,66.2,0
SHOP000187,7,81.1,0
SHOP000187,8,84.9,0
SHOP000187,9,83.9,0
SHOP000187,10,86.8,0
SHOP000187,11,94.3,0
SHOP000187,12,91.8,0
SHOP000188,1,68.3,0
SHOP000188,2,74.0,0
SHOP000188,3,82.6,0
SHOP000188,4,83.4,0
SHOP000188,5,88.8,0
SHOP000188,6,98.2,0
SHOP000188,7,100.9,0
SHOP000188,8,108.1,0
SHOP000188,9,115.5,0
SHOP000188,10,113.5,0
SHOP000188,11,121.8,0
SHOP000188,12,122.7,0
SHOP000189,1,66.6,0
SHOP000189,2,73.3,0
SHOP000189,3,67.7,0
SHOP000189,4,76.3,0
SHOP000189,5,74.9,0
SHOP000189,6,82.8,0
SHOP000189,7,78.8,0
SHOP000189,8,86.1,0
SHOP000189,9,89.2,0
SHOP000189,10,97.2,0
SHOP000189,11,97.9,0
SHOP000189,12,96.1,0
SHOP000190,1,46.7,1
SHOP000190,2,46.8,1
SHOP000190,3,43.2,1
SHOP000190,4,45.8,1
SHOP000190,5,44.9,1
SHOP000190,6,46.8,1
SHOP000190,7,36.6,1
SHOP000190,8,35.1,1
SHOP000190,9,36.0,1
SHOP000190,10,32.8,1
SHOP000190,11,27.7,1
SHOP000190,12,33.7,1
SHOP000191,1,64.0,0
SHOP000191,2,70.7,0
SHOP000191,3,62.4,0
SHOP000191,4,71.1,0
SHOP000191,5,72.9,0
SHOP000191,6,72.3,0
SHOP000191,7,76.8,0
SHOP000191,8,78.9,0
SHOP000191,9,74.9,0
SHOP000191,10,84.1,0
SHOP000191,11,82.1,0
SHOP000191,12,89.0,0
SHOP000192,1,44.0,0
SHOP000192,2,47.2,0
SHOP000192,3,58.3,0
SHOP000192,4,53.1,0
SHOP000192,5,57.1,0
SHOP000192,6,59.4,0
SHOP000192,7,61.0,0
SHOP000192,8,63.3,0
SHOP000192,9,70.0,0
SHOP000192,10,68.3,0
SHOP000192,11,74.5,0
SHOP000192,12,78.0,0
SHOP000193,1,54.1,0
SHOP000193,2,59.5,0
SHOP000193,3,58.4,0
SHOP000193,4,64.2,0
SHOP000193,5,71.1,0
SHOP000193,6,78.1,0
SHOP000193,7,78.9,0
SHOP000193,8,82.2,0
SHOP000193,9,86.6,0
SHOP000193,10,85.4,0
SHOP000193,11,90.4,0
SHOP000193,12,93.5,0
SHOP000194,1,43.8,0
SHOP000194,2,48.0,0
SHOP000194,3,47.3,0
SHOP000194,4,44.7,0
SHOP000194,5,52.9,0
SHOP000194,6,50.2,0
SHOP000194,7,49.5,0
SHOP000194,8,57.2,0
SHOP000194,9,59.2,0
SHOP000194,10,64.4,0
SHOP000194,11,59.6,0
SHOP000194,12,66.5,0
SHOP000195,1,56.4,1
SHOP000195,2,50.7,1
SHOP000195,3,50.1,1
SHOP000195,4,49.2,1
SHOP000195,5,47.0,1
SHOP000195,6,39.5,1
SHOP000195,7,44.0,1
SHOP000195,8,36.8,1
SHOP000195,9,33.2,1
SHOP000195,10,33.2,1
SHOP000195,11,36.6,1
SHOP000195,12,27.1,1
SHOP000196,1,71.8,0
SHOP000196,2,63.7,0
SHOP000196,3,66.8,0
SHOP000196,4,69.3,0
SHOP000196,5,76.0,0
SHOP000196,6,80.7,0
SHOP000196,7,78.4,0
SHOP000196,8,79.2,0
SHOP000196,9,86.8,0
SHOP000196,10,94.8,0
SHOP000196,11,88.4,0
SHOP000196,12,94.4,0
SHOP000197,1,66.0,0
SHOP000197,2,64.6,0
SHOP000197,3,72.6,0
SHOP000197,4,75.6,0
SHOP000197,5,80.2,0
SHOP000197,6,83.2,0
SHOP000197,7,83.3,0
SHOP000197,8,88.5,0
SHOP000197,9,85.7,0
SHOP000197,10,91.1,0
SHOP000197,11,97.6,0
SHOP000197,12,92.9,0
SHOP000198,1,49.0,0
SHOP000198,2,51.1,0
SHOP000198,3,49.1,0
SHOP000198,4,55.3,0
SHOP000198,5,61.2,0
SHOP000198,6,63.7,0
SHOP000198,7,57.0,0
SHOP000198,8,63.6,0
SHOP000198,9,70.3,0
SHOP000198,10,73.4,0
SHOP000198,11,71.3,0
SHOP000198,12,74.0,0
SHOP000199,1,64.8,0
SHOP000199,2,66.6,0
SHOP000199,3,74.8,0
SHOP000199,4,83.0,0
SHOP000199,5,78.3,0
SHOP000199,6,87.3,0
SHOP000199,7,96.3,0
SHOP000199,8,97.5,0
SHOP000199,9,103.9,0
SHOP000199,10,110.2,0
SHOP000199,11,114.3,0
SHOP000199,12,118.3,0
